id,gender,race,age,path,original_photo_url,original_author,photo_license,photo_license_url,dataset,dataset_license,dataset_license_url
ffhq-47502,female,Asian,38,ffhq-47502_female_Asian_38,https://www.flickr.com/photos/145889229@N04/27839521328/,academy visavis,Attribution License,https://creativecommons.org/licenses/by/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-47551,male,Asian,21,ffhq-47551_male_Asian_21,https://www.flickr.com/photos/expertinfantry/5445870602/,Expert Infantry,Attribution License,https://creativecommons.org/licenses/by/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-47568,male,White,33,ffhq-47568_male_White_33,https://www.flickr.com/photos/marktegethoff/25245958888/,Mark Tegethoff,Attribution License,https://creativecommons.org/licenses/by/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-47586,male,Asian,16,ffhq-47586_male_Asian_16,https://www.flickr.com/photos/olsenart/26052082327/,Lucky Lynda,Attribution License,https://creativecommons.org/licenses/by/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-47603,female,LatinoHispanic,35,ffhq-47603_female_LatinoHispanic_35,https://www.flickr.com/photos/colacaoufg/32643861013/,Colações de Grau UFG,Attribution-NonCommercial License,https://creativecommons.org/licenses/by-nc/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-47627,male,Asian,21,ffhq-47627_male_Asian_21,https://www.flickr.com/photos/avlxyz/42481650762/,Alpha,Attribution-NonCommercial License,https://creativecommons.org/licenses/by-nc/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-47677,female,White,23,ffhq-47677_female_White_23,https://www.flickr.com/photos/amazza/4702360628/,Adam Mazza,Attribution-NonCommercial License,https://creativecommons.org/licenses/by-nc/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-47681,female,LatinoHispanic,32,ffhq-47681_female_LatinoHispanic_32,https://www.flickr.com/photos/kathmandu/21180691613/,S Pakhrin,Attribution License,https://creativecommons.org/licenses/by/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-47835,male,White,20,ffhq-47835_male_White_20,https://www.flickr.com/photos/montclairfilmfest/36015303761/,Montclair Film,Attribution License,https://creativecommons.org/licenses/by/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-47837,male,Asian,52,ffhq-47837_male_Asian_52,https://www.flickr.com/photos/152043240@N03/40561319885/,Jan-Christof Telford,Attribution License,https://creativecommons.org/licenses/by/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-47838,male,LatinoHispanic,16,ffhq-47838_male_LatinoHispanic_16,https://www.flickr.com/photos/140520172@N03/40577268652/,Céu De Algodão-Fotografia,Public Domain Mark,https://creativecommons.org/publicdomain/mark/1.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-47872,male,Black,27,ffhq-47872_male_Black_27,https://www.flickr.com/photos/lemoyne/40061096440/,Iggy Dolphin,Attribution License,https://creativecommons.org/licenses/by/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-47882,female,Indian,25,ffhq-47882_female_Indian_25,https://www.flickr.com/photos/kathmandu/25247748853/,S Pakhrin,Attribution License,https://creativecommons.org/licenses/by/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-47958,male,White,34,ffhq-47958_male_White_34,https://www.flickr.com/photos/jennifrog/4236017128/,Jenny Mealing,Attribution License,https://creativecommons.org/licenses/by/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-47997,male,Asian,18,ffhq-47997_male_Asian_18,https://www.flickr.com/photos/formulaexo/4497189123/,exousiavampira,Attribution License,https://creativecommons.org/licenses/by/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-48005,female,White,30,ffhq-48005_female_White_30,https://www.flickr.com/photos/130969846@N07/19277152386/,Meaghan Kelly,Attribution-NonCommercial License,https://creativecommons.org/licenses/by-nc/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-48010,male,Asian,18,ffhq-48010_male_Asian_18,https://www.flickr.com/photos/ausman/7184444204/,Jim Ausman,Attribution License,https://creativecommons.org/licenses/by/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-48066,female,LatinoHispanic,43,ffhq-48066_female_LatinoHispanic_43,https://www.flickr.com/photos/jessicaleas/27040763389/,Jessica Leas,Attribution-NonCommercial License,https://creativecommons.org/licenses/by-nc/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-48149,female,White,38,ffhq-48149_female_White_38,https://www.flickr.com/photos/ianmalcm/3925104141/,Justin Sewell,Attribution License,https://creativecommons.org/licenses/by/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-48241,female,LatinoHispanic,16,ffhq-48241_female_LatinoHispanic_16,https://www.flickr.com/photos/csacontagem/35010177281/,CSA Contagem,Public Domain Mark,https://creativecommons.org/publicdomain/mark/1.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-48261,male,LatinoHispanic,38,ffhq-48261_male_LatinoHispanic_38,https://www.flickr.com/photos/fernandopangare/5261012645/,Fernando Pangaré,Attribution-NonCommercial License,https://creativecommons.org/licenses/by-nc/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-48267,female,White,17,ffhq-48267_female_White_17,https://www.flickr.com/photos/gregorylegarec/2968243228/,Grégory Le Garec,Attribution License,https://creativecommons.org/licenses/by/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-48284,male,White,23,ffhq-48284_male_White_23,https://www.flickr.com/photos/mlwaters/8596300006/,Dalton Middle School,Attribution-NonCommercial License,https://creativecommons.org/licenses/by-nc/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-48310,female,Asian,27,ffhq-48310_female_Asian_27,https://www.flickr.com/photos/132266191@N08/27054125657/,wong,Public Domain Mark,https://creativecommons.org/publicdomain/mark/1.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-48333,female,LatinoHispanic,37,ffhq-48333_female_LatinoHispanic_37,https://www.flickr.com/photos/juggernautco/16476328622/,Daniel X. O'Neil,Attribution License,https://creativecommons.org/licenses/by/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-48442,female,Asian,36,ffhq-48442_female_Asian_36,https://www.flickr.com/photos/ter-burg/41434069632/,Sebastiaan ter Burg,Attribution License,https://creativecommons.org/licenses/by/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-48606,female,White,20,ffhq-48606_female_White_20,https://www.flickr.com/photos/mnhandac/7304713696/,mnhandac,Attribution-NonCommercial License,https://creativecommons.org/licenses/by-nc/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-48679,female,White,22,ffhq-48679_female_White_22,https://www.flickr.com/photos/limaoscarjuliet/3627204552/,Pawel Loj,Attribution License,https://creativecommons.org/licenses/by/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-48686,male,Asian,38,ffhq-48686_male_Asian_38,https://www.flickr.com/photos/tharris09/3731273045/,Taylor Harris,Attribution License,https://creativecommons.org/licenses/by/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-48730,male,Asian,38,ffhq-48730_male_Asian_38,https://www.flickr.com/photos/columbuscameraop/2666889261/,Ryan,Attribution License,https://creativecommons.org/licenses/by/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-49069,female,White,18,ffhq-49069_female_White_18,https://www.flickr.com/photos/shanntastic/9462787132/,Shannon,Attribution License,https://creativecommons.org/licenses/by/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-49074,male,Black,19,ffhq-49074_male_Black_19,https://www.flickr.com/photos/mugen76/60043110/,Albert Yau,Attribution License,https://creativecommons.org/licenses/by/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-49096,male,White,21,ffhq-49096_male_White_21,https://www.flickr.com/photos/136317982@N05/34359161000/,Katherine Donovan,Public Domain Mark,https://creativecommons.org/publicdomain/mark/1.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-49136,male,LatinoHispanic,36,ffhq-49136_male_LatinoHispanic_36,https://www.flickr.com/photos/katesheets/7081591395/,katesheets,Attribution-NonCommercial License,https://creativecommons.org/licenses/by-nc/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-49145,female,White,17,ffhq-49145_female_White_17,https://www.flickr.com/photos/davidmesaaz/1264225370/,Dave Williams,Attribution License,https://creativecommons.org/licenses/by/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-49204,male,White,46,ffhq-49204_male_White_46,https://www.flickr.com/photos/terra2055/801195801/,terra2055,Attribution License,https://creativecommons.org/licenses/by/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-49346,male,LatinoHispanic,19,ffhq-49346_male_LatinoHispanic_19,https://www.flickr.com/photos/adnansaulat/24481114542/,Adnan Saulat,Attribution-NonCommercial License,https://creativecommons.org/licenses/by-nc/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-49379,male,Asian,36,ffhq-49379_male_Asian_36,https://www.flickr.com/photos/donneyfan/35437996130/,Donney Fan,Attribution License,https://creativecommons.org/licenses/by/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-49455,female,White,43,ffhq-49455_female_White_43,https://www.flickr.com/photos/onionboy/3714960296/,Eric Adamshick,Attribution-NonCommercial License,https://creativecommons.org/licenses/by-nc/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-49558,male,Asian,20,ffhq-49558_male_Asian_20,https://www.flickr.com/photos/formulaexo/8109629335/,exousiavampira,Attribution License,https://creativecommons.org/licenses/by/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-49582,female,White,29,ffhq-49582_female_White_29,https://www.flickr.com/photos/5nap/5658603567/,Sergey Norin,Attribution License,https://creativecommons.org/licenses/by/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-49598,male,MiddleEastern,38,ffhq-49598_male_MiddleEastern_38,https://www.flickr.com/photos/osseous/41709962881/,osseous,Attribution License,https://creativecommons.org/licenses/by/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-49714,male,White,35,ffhq-49714_male_White_35,https://www.flickr.com/photos/neilghamilton/8403929940/,Neil H,Attribution License,https://creativecommons.org/licenses/by/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-50261,male,White,19,ffhq-50261_male_White_19,https://www.flickr.com/photos/99242568@N08/12113991173/,Freddie Elena,Attribution-NonCommercial License,https://creativecommons.org/licenses/by-nc/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-50283,male,White,26,ffhq-50283_male_White_26,https://www.flickr.com/photos/rebeccasaylor/3587582264/,Rebecca Saylor,Attribution-NonCommercial License,https://creativecommons.org/licenses/by-nc/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-50407,male,Black,35,ffhq-50407_male_Black_35,https://www.flickr.com/photos/afge/24596779889/,AFGE,Attribution License,https://creativecommons.org/licenses/by/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-50489,female,Asian,18,ffhq-50489_female_Asian_18,https://www.flickr.com/photos/ksoonson/395450234/,Soon Son Kwon (aka Shawn),Attribution License,https://creativecommons.org/licenses/by/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-50520,male,Asian,22,ffhq-50520_male_Asian_22,https://www.flickr.com/photos/vgm8383/9224932926/,vgm8383,Attribution-NonCommercial License,https://creativecommons.org/licenses/by-nc/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-50572,female,LatinoHispanic,20,ffhq-50572_female_LatinoHispanic_20,https://www.flickr.com/photos/shyb/1934220277/,Shai Barzilay,Attribution-NonCommercial License,https://creativecommons.org/licenses/by-nc/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-50836,male,White,46,ffhq-50836_male_White_46,https://www.flickr.com/photos/123409447@N02/38030015241/,Jorge Flies,Attribution License,https://creativecommons.org/licenses/by/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-51024,male,White,36,ffhq-51024_male_White_36,https://www.flickr.com/photos/nasa2explore/9364987569/,NASA Johnson,Attribution-NonCommercial License,https://creativecommons.org/licenses/by-nc/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-51141,male,Asian,18,ffhq-51141_male_Asian_18,https://www.flickr.com/photos/106341034@N07/24950565488/,直排輪 極限,Public Domain Mark,https://creativecommons.org/publicdomain/mark/1.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-51164,male,White,16,ffhq-51164_male_White_16,https://www.flickr.com/photos/jamiedoug/3207778785/,Jamison Hiner,Attribution-NonCommercial License,https://creativecommons.org/licenses/by-nc/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-51239,female,Asian,18,ffhq-51239_female_Asian_18,https://www.flickr.com/photos/mufan96/5636235011/,evan courtney,Attribution License,https://creativecommons.org/licenses/by/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-51297,female,LatinoHispanic,37,ffhq-51297_female_LatinoHispanic_37,https://www.flickr.com/photos/limaoscarjuliet/4024939702/,Pawel Loj,Attribution License,https://creativecommons.org/licenses/by/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-51314,male,MiddleEastern,36,ffhq-51314_male_MiddleEastern_36,https://www.flickr.com/photos/osseous/23898443107/,osseous,Attribution License,https://creativecommons.org/licenses/by/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-51451,female,Asian,38,ffhq-51451_female_Asian_38,https://www.flickr.com/photos/panuta/3038559346/,Panu Tangchalermkul,Attribution-NonCommercial License,https://creativecommons.org/licenses/by-nc/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-51465,male,LatinoHispanic,35,ffhq-51465_male_LatinoHispanic_35,https://www.flickr.com/photos/lemoyne/36642174953/,Iggy Dolphin,Attribution License,https://creativecommons.org/licenses/by/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-51483,female,White,17,ffhq-51483_female_White_17,https://www.flickr.com/photos/dottieday/16299026037/,Dottie Day,Attribution License,https://creativecommons.org/licenses/by/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-51493,male,Asian,39,ffhq-51493_male_Asian_39,https://www.flickr.com/photos/134603055@N05/38205844851/,yumehosino83,Public Domain Mark,https://creativecommons.org/publicdomain/mark/1.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-51659,male,Asian,18,ffhq-51659_male_Asian_18,https://www.flickr.com/photos/jamiedoug/3921127968/,Jamison Hiner,Attribution-NonCommercial License,https://creativecommons.org/licenses/by-nc/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-51873,male,White,39,ffhq-51873_male_White_39,https://www.flickr.com/photos/campdarby/9899762504/,USAG Livorno PAO,Attribution-NonCommercial License,https://creativecommons.org/licenses/by-nc/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
ffhq-52017,male,Asian,23,ffhq-52017_male_Asian_23,https://www.flickr.com/photos/pixelbuilder/8348424210/,weslie.leung,Attribution-NonCommercial License,https://creativecommons.org/licenses/by-nc/2.0/,Flickr-Faces-HQ Dataset,Creative Commons BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/
